files,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_meta.costs_runtime,numsamples,dimensionality,is_uniform,SVM,NN,ExTR,GBR
DTLZ1_10_200_normal.csv,0.784146012216594,471.760273113291,1.63844286349848,566.067624561214,345.491220458258,0.74823956307056,0.776901902103361,10.189674087716,1,0.01299999999992,200,10,0,0,0,0.707492930722573,0.679505924539691
DTLZ1_10_200_uniform.csv,0.807688725075133,466.48592604852,0.178675449438618,468.034946538474,2619.46981529358,0.773690322022422,0.798872754073687,4.02834110246237,1,0.014000000000124,200,10,1,0.010690694984874,0,0.739517728705323,0.694604602879858
DTLZ1_10_2000_normal.csv,0.812558405579525,484.769659480262,0.015577124747103,580.568639233997,37270.5906038249,0.81175936347068,0.816790712254384,33.6380769435923,0.827945899897245,0.104000000000269,2000,10,0,0.108614749649382,0.145505411581793,0.814970345779561,0.838696035336482
DTLZ1_10_2000_uniform.csv,0.832810383375932,491.45059893818,0.227447968256421,481.169646279741,2115.51525374489,0.832047354321254,0.834171601251862,9.70103479995958,0.828499740628637,0.102999999999156,2000,10,1,0.169720601248779,0.14290678568144,0.797410647114653,0.834473581316461
DTLZ1_10_250_normal.csv,0.840240615352443,447.577293174099,3.41312901267974,604.479467950153,177.104195506387,0.830208087438552,0.85792850967741,11.1836708166385,1.00575235087164,0.015999999999622,250,10,0,0.005966854395515,0,0.867363101694454,0.828446460050364
DTLZ1_10_250_uniform.csv,0.855916430990689,448.104888760651,0.301231995755615,498.68565000682,1655.48699020471,0.841760271486357,0.862498137082721,74.8815761638132,1.00501860544464,0.015999999999622,250,10,1,0,0,0.823505666503575,0.794941562860541
DTLZ1_10_300_normal.csv,0.814020117094415,483.959546655627,0.614522907466815,593.810614161176,966.29532755578,0.810223915441222,0.82279940511207,5.32892033695696,1.03221180506597,0.018000000000029,300,10,0,0.009063382042449,0,0.79804904380584,0.796216846650198
DTLZ1_10_300_uniform.csv,0.834246512891775,483.985406124528,2.46710533685394,490.018225620632,198.620714851804,0.825914956407199,0.84289836955587,12.0892037324416,1.03225113335317,0.01799999999912,300,10,1,0.027988044550698,0,0.828910565635644,0.792762521274413
DTLZ1_10_350_normal.csv,0.818988946245489,476.067303348191,3.95606487176565,586.423026298042,148.233925708178,0.822038999581388,0.81947950468801,27.880530844318,1.1146476235823,0.020000000000437,350,10,0,0.020537070881548,0,0.807215044504391,0.821900393614008
DTLZ1_10_350_uniform.csv,0.834362284516478,482.907733846783,2.96542324877433,484.81638556032,163.489776968837,0.835637269518896,0.832752772390029,13.9828506831086,1.11609635584741,0.020999999999731,350,10,1,0.018996725269683,0,0.813151162975114,0.836164094975086
DTLZ1_10_400_normal.csv,0.802211348177336,477.880479716091,2.18719575929679,586.343509922176,268.080032356452,0.798017566559097,0.803833476394105,14.5645419798709,1.67111512526341,0.023000000000138,400,10,0,0.01061080867198,0,0.806558752669249,0.820745765228528
DTLZ1_10_400_uniform.csv,0.827794424107387,487.753769968784,0.205531077669232,486.857296818018,2368.77703527412,0.828865782750306,0.826398872075701,21.0279569015383,1.67148801348806,0.023000000000138,400,10,1,0.029241864553423,0,0.799185592447145,0.776746758982377
DTLZ1_10_500_normal.csv,0.793739959655437,452.924052407399,0.827613959688887,576.687849844505,696.807784708334,0.796011782730365,0.798935534301375,16.4538728564039,0.617172474156556,0.028000000000247,500,10,0,0.031813796778263,0,0.848203122663173,0.883499819432904
DTLZ1_10_500_uniform.csv,0.815841367570669,461.899629637998,1.04175704091218,478.878510120472,459.683487909195,0.817718227749891,0.819282982511605,20.609287151083,0.628810997810544,0.027000000000044,500,10,1,0.010362682679289,0,0.778532724785054,0.797938449293624
DTLZ1_10_600_normal.csv,0.807285808922702,490.290980043914,0.488584684078659,593.158799131215,1214.03477935407,0.805299888808519,0.813621286057135,17.9648294179706,0.758728360195586,0.032000000000153,600,10,0,0.035718742431138,0,0.855187113016432,0.868075692327744
DTLZ1_10_600_uniform.csv,0.826565647581587,486.923470595589,0.204024358822487,492.023158330757,2411.5902687818,0.823773968101493,0.826601918132677,36.3627556746138,0.763615805039527,0.032000000000153,600,10,1,0.044490748981516,0,0.796292586182471,0.824384298533928
DTLZ1_10_700_normal.csv,0.822431159026108,481.310500722751,0.192075052840014,602.208487278901,3135.27695749485,0.81942869366012,0.828320233686063,13.6131876598808,0.801430081605797,0.037999999999556,700,10,0,0.036287585249542,0,0.785632354560458,0.826903877375851
DTLZ1_10_700_uniform.csv,0.843511936391468,492.447883988184,0.939017130557926,498.862126663706,531.2598784724,0.839971944852638,0.843739234792029,10.4283162931913,0.805190757753665,0.038000000000466,700,10,1,0.064004250049775,0,0.83222692581156,0.834206054944522
DTLZ1_10_800_normal.csv,0.832479268595664,502.350302780947,0.498468044578677,596.931649404838,1197.53243141069,0.831018971053786,0.838645195346213,18.7348708596437,0.828306585762092,0.041999999999462,800,10,0,0.011447291115016,0,0.805511133506544,0.820654341787703
DTLZ1_10_800_uniform.csv,0.854099206642737,511.874573744739,0.277253942445376,494.768052792556,1784.53027007915,0.852665844225821,0.852820898405857,4.05876479360054,0.832647354121947,0.042999999999665,800,10,1,0.076212808950172,0,0.814272850463567,0.823268370571918
DTLZ1_10_900_normal.csv,0.79877302024415,480.039198525588,0.181542021368054,581.564142205746,3203.46847425862,0.796685798042298,0.802762376893224,13.8861218102411,0.803821649716928,0.046999999999571,900,10,0,0.052123529931002,0,0.814366038247443,0.806809080904586
DTLZ1_10_900_uniform.csv,0.81985711672663,489.004479883717,0.01953107424633,482.150705256245,24686.3382513043,0.816533020289229,0.821510279791551,5.94782871941531,0.802879859841663,0.047999999999774,900,10,1,0.046957580060939,0,0.803865103754498,0.82383869992825
DTLZ1_20_100_normal.csv,0.905415920649854,1095.59152866955,0.583873729325275,1224.93444083655,2097.94409187084,1,0.813794809203113,151.692463424367,1,0.023000000000138,100,20,0,0.001585851088027,0,0.894826718514032,0.90208119969701
DTLZ1_20_100_uniform.csv,0.919870731447266,1123.43547580591,1.56872024845206,1017.60340840267,648.683797768784,1,0.830807010837962,255.211230053621,1,0.023000000000138,100,20,1,0,0,0.905712175172222,0.901746068715354
DTLZ1_20_1000_normal.csv,0.898386518377864,1037.04662565902,0.068480277774006,1236.74275747478,18059.8385064412,0.895492543705068,0.902046231535036,716.79141188853,1.00365131808533,0.519999999999527,1000,20,0,0.016057241177753,0,0.901787101550032,0.912765289312829
DTLZ1_20_1000_uniform.csv,0.92087167438119,1019.11702733209,0.554481025028499,1024.64220038214,1847.93014392058,0.917757471966193,0.921059225930382,72.771064866828,1.00355701471154,0.516999999999825,1000,20,1,0.021876802598863,0,0.899583404350737,0.906485724312305
DTLZ1_20_1200_normal.csv,0.902017004818814,1008.75595889073,0.048399203651564,1258.43183053808,26001.0854640874,0.90086077225681,0.912035049294951,101.785935563553,1.02032709226433,0.649000000000342,1200,20,0,0.013802955222891,0,0.906234919360192,0.915119389048822
DTLZ1_20_1200_uniform.csv,0.923780007237882,1017.54577347145,1.4243352984227,1041.60970045744,731.295293749243,0.923089206008339,0.924779439747733,16.3733696698086,1.01932831124304,0.646999999999935,1200,20,1,0.034108673688342,0.005183530682263,0.902023228430167,0.91016654237571
DTLZ1_20_150_normal.csv,0.896997734126858,1007.0118097382,2.35028268484701,1247.5434951741,530.805721038324,1,0.893853382933763,70.732599210072,1,0.033999999999651,150,20,0,0.002496855645058,0,0.88074808382073,0.850288221727323
DTLZ1_20_150_uniform.csv,0.928485345096673,997.208995314891,0.202381700976783,1051.30992013238,5194.68862579124,1,0.920086115174417,44.7170795117178,1,0.034999999999855,150,20,1,0,0,0.90496045326199,0.88765444363021
DTLZ1_20_1500_normal.csv,0.89676598076178,1022.0048535908,1.59186281381758,1230.98318431973,773.297280164239,0.894393235241134,0.901936471218183,136.79258119976,1.18362988054033,0.850999999999658,1500,20,0,0.013108821872295,0,0.908479891514261,0.907601248718
DTLZ1_20_1500_uniform.csv,0.917614687617151,1026.80361097805,0.391530346672694,1019.37828258729,2603.57413224844,0.914750043379376,0.918351649337101,61.9085600856542,1.17992346219799,0.847999999999956,1500,20,1,0.039933715238423,0.007669847195692,0.92455915858523,0.923816383489854
DTLZ1_20_200_normal.csv,0.880376974590981,999.743193355573,0.94254846742166,1218.4578937374,1292.72704359755,1,0.880611103277477,65.5769276848693,1,0.049999999999272,200,20,0,0,0,0.853915093510375,0.811565598240085
DTLZ1_20_200_uniform.csv,0.89789872714087,1041.72847408557,0.320000610026094,1010.44493291205,3157.63439585211,1,0.895239246025647,21.2834652682714,1,0.050000000000182,200,20,1,0,0,0.894833360186621,0.907863541087358
DTLZ1_20_2000_normal.csv,0.898414026363928,1009.69269559073,1.0642145811901,1242.9401517296,1167.94129088105,0.899293274005785,0.902817450900526,218.59798404802,0.846757066441687,1.1850000000004,2000,20,0,0.033270764909962,0.074483842622526,0.905080615585374,0.913513340522396
DTLZ1_20_2000_uniform.csv,0.922314730586754,1027.77251881369,0.159969045567094,1030.2935712848,6440.58084882854,0.922581296846756,0.922406154328442,14.2336434527171,0.84931981513175,1.18199999999979,2000,20,1,0.049768568232116,0.120000060348512,0.917936974921113,0.928414178883552
DTLZ1_20_250_normal.csv,0.899363421269108,1036.5473124826,0.159135483458461,1243.71641238898,7815.456272602,1.00325998258679,0.90374151260985,959.321861222338,1,0.067000000000007,250,20,0,0,0,0.933685818268127,0.925993373377092
DTLZ1_20_250_uniform.csv,0.920052798265023,1054.76422258647,0.058048753842189,1029.02261098236,17726.8682421651,1.00210139946437,0.91554011731291,7.21390187713118,1,0.065999999999804,250,20,1,0,0,0.900746600893453,0.857743040760253
DTLZ1_20_300_normal.csv,0.882500180695611,962.393728547204,1.44597781683797,1236.20545878595,854.926987392694,1.02351471461731,0.879403476640731,35.1130335651343,1,0.086999999999534,300,20,0,0,0,0.902659981264039,0.899609596014033
DTLZ1_20_300_uniform.csv,0.907224992716116,999.806259077409,0.761607269418303,1025.71935020868,1346.7825103509,1.01938841119995,0.902401030896709,139.869398750752,1,0.08600000000024,300,20,1,0.007205265078614,0,0.930738487957288,0.916331382619926
DTLZ1_20_350_normal.csv,0.890200372084042,998.942848922289,0.902358961709562,1236.71388777524,1370.53427765844,1.07179375403365,0.892744973033639,43.3939317417991,1,0.108999999999469,350,20,0,0,0,0.910695247042833,0.894378234603892
DTLZ1_20_350_uniform.csv,0.91072615092246,1020.48792089651,5.01926360396539,1021.77253897839,203.570208620076,1.0604491090028,0.909383435806711,366.576291800852,1,0.109999999999673,350,20,1,0.009391611287145,0,0.881396587653993,0.89587684806496
DTLZ1_20_400_normal.csv,0.887230060088596,1007.74965655586,0.879705957634313,1224.77021566459,1392.24954092413,1.46993301545399,0.889670905824843,138.583986168835,1,0.134000000000015,400,20,0,0,0,0.931481786459675,0.937450058605534
DTLZ1_20_400_uniform.csv,0.909652374207867,1032.98429450678,0.168359487236732,1015.42534273915,6031.29267857268,1.38920530581246,0.911544327150136,62.8909141920586,1,0.134000000000015,400,20,1,0,0,0.88201313246521,0.889314901622982
DTLZ1_20_500_normal.csv,0.895590545500446,1013.59353236198,0.071668743483033,1245.52306087124,17378.8879271492,0.752853120082794,0.898879144662289,322.640797596733,1,0.188999999999396,500,20,0,0.007634017524622,0,0.912035175263289,0.903694536644834
DTLZ1_20_500_uniform.csv,0.920207216173637,1009.3821184567,0.195359607258404,1030.73128019768,5276.07162331322,0.807067024750178,0.919759441023842,41.7350436089515,1,0.188000000000102,500,20,1,0,0,0.901652524438532,0.89917960708335
DTLZ1_20_600_normal.csv,0.887998222853433,1020.9638645405,0.20073633683397,1226.72398789953,6111.12072307145,0.847783885935114,0.895781035879869,92.4114651691267,1,0.25,600,20,0,0,0,0.873715560102528,0.869893697277313
DTLZ1_20_600_uniform.csv,0.90593761536852,1016.61321456965,0.329895290862811,1014.94816012457,3076.57668428691,0.863996171664523,0.906629306122327,37.2592168564867,1,0.273000000000138,600,20,1,0,0,0.90929926211991,0.89506764529261
DTLZ1_20_700_normal.csv,0.895168995400482,1017.95273545363,0.136456889479339,1235.65878622206,9055.30523916236,0.86630501142936,0.898949549070197,139.621304302596,1,0.340000000000146,700,20,0,0,0,0.92348903648312,0.917114751675261
DTLZ1_20_700_uniform.csv,0.919844460690515,1043.90214805475,0.228843925084557,1023.51318740498,4472.53815903917,0.898077062861233,0.920037739746861,24.5845954602431,1,0.339000000000851,700,20,1,0.008708211690144,0,0.906863864260089,0.900073068665901
DTLZ1_20_800_normal.csv,0.887401209751878,1038.14801667414,0.036911391399257,1231.63813799988,33367.4264586154,0.874990302445976,0.891803088554787,89.8599060702069,1,0.382999999999811,800,20,0,0,0,0.884805555316537,0.902601034818663
DTLZ1_20_800_uniform.csv,0.910161384774952,1047.85663744969,1.25188619049786,1020.63448959068,815.277376919368,0.89675168846741,0.910468012339806,24.9354133101627,1,0.381000000000313,800,20,1,0.022577027897576,0,0.893357207942974,0.905483194687375
DTLZ1_20_900_normal.csv,0.891735318027485,1050.74365052358,1.47664755060907,1234.91066934745,836.293446488356,0.881517387022894,0.897841963395653,64.5548843963632,1.00090774638656,0.45299999999952,900,20,0,0.01196343727595,0,0.904225139240956,0.9075896271226
DTLZ1_20_900_uniform.csv,0.913013776029539,1053.91347046117,0.496922934238197,1022.6165495666,2057.89767206924,0.902539489621412,0.91315876909049,86.3118779071515,1.00094674583028,0.449999999999818,900,20,1,0.014663330592,0,0.894782248501365,0.887691719471752
DTLZ1_30_100_normal.csv,0.903429613935193,1651.83567139517,2.05288070970257,1859.35054374014,905.72751497554,1,1.043237432205,320.159424497489,1,0.046999999999571,100,30,0,0,0,0.948349700483414,0.946704727124825
DTLZ1_30_100_uniform.csv,0.932894927052355,1689.96991282119,1.25718076857392,1512.9379317299,1203.43706295006,1,1.02682370958263,5216.42552434303,1,0.046000000000277,100,30,1,0,0,0.968579850038898,0.962156317756588
DTLZ1_30_1000_normal.csv,0.91607204390565,1598.43137395284,0.094569862845407,1916.86556865324,20269.3068487024,0.664102395492905,0.923353743203782,24970.475032768,1,1.64800000000014,1000,30,0,0.004842129422856,0,0.921407678303598,0.93150682874184
DTLZ1_30_1000_uniform.csv,0.937572235476549,1585.61224561587,0.143221224631585,1583.79886092525,11058.408870608,0.747988525043232,0.937777954340263,65.1651039052278,1,1.64599999999973,1000,30,1,0.012396997434813,0,0.925144268620038,0.929394201235088
DTLZ1_30_1200_normal.csv,0.920488820833905,1562.8737781402,0.408397922160595,1902.66416674456,4658.84879305623,0.865261644955754,0.926045632431966,193.660494843314,1,2.23099999999977,1200,30,0,0,0,0.931496534384297,0.935735508407481
DTLZ1_30_1200_uniform.csv,0.944215012390716,1580.12779981547,0.493232488775073,1576.25031344801,3195.75524589342,0.909940563618363,0.944346409994852,287.65142569974,1,2.25200000000041,1200,30,1,0.011408744882868,0,0.939997048579226,0.942280689007004
DTLZ1_30_150_normal.csv,0.911651032401824,1544.18537682726,0.057583554050612,1942.27897978136,33729.7516939339,1,0.861877976386432,126.033318459192,1,0.074000000000524,150,30,0,0,0,0.931013107943034,0.920063118283622
DTLZ1_30_150_uniform.csv,0.932038897559676,1602.64926514613,4.25227266463406,1610.71691079886,378.789658573664,1,0.880981168917327,31.8129176854296,1,0.082000000000335,150,30,1,0,0,0.9244092339411,0.905866851452735
DTLZ1_30_1500_normal.csv,0.922334499351198,1549.83413394523,0.099503780902193,1905.19705697761,19146.9815488753,0.905340815990381,0.928523512864001,277.146584767992,1,3.12400000000071,1500,30,0,0.011153122934986,0,0.937097079468725,0.940439613645597
DTLZ1_30_1500_uniform.csv,0.946341441599878,1574.17735088237,0.446420386383359,1578.7990980803,3536.57482103544,0.933461542187243,0.946683423527945,48.6036242591241,1,3.12400000000071,1500,30,1,0.002984775011117,0,0.938080814240438,0.938796356653653
DTLZ1_30_200_normal.csv,0.919134743384704,1358.21974684176,1.22216039165116,1861.97812732179,1523.51372212792,1,0.910117844719609,537.565577219839,1,0.110999999999876,200,30,0,0,0,0.967515625105888,0.957239507189539
DTLZ1_30_200_uniform.csv,0.940369300244028,1393.8294598957,2.43576091770347,1554.36831346667,638.144861496582,1,0.926719171485871,95.4415038922779,1,0.134000000000015,200,30,1,0,0,0.943180196790454,0.914486082235758
DTLZ1_30_2000_normal.csv,0.920831323753685,1599.35756808516,0.643130668566542,1896.01233780235,2948.09815558683,0.911942107916328,0.927250879313199,738.273692134711,1.00046660230363,4.77300000000014,2000,30,0,0.004284030243154,0.019457605452461,0.937152157610274,0.940392036273452
DTLZ1_30_2000_uniform.csv,0.943492949855161,1588.48864568113,0.153956247338967,1570.40332693336,10200.3221959274,0.936527466325409,0.944229223186242,20.8385150959801,1.00043640201126,4.72499999999945,2000,30,1,0.024568562744242,0.063838554978901,0.94360795722745,0.942094538480944
DTLZ1_30_250_normal.csv,0.908688763489485,1555.19312135797,0.387132362212913,1871.078521001,4833.17517116265,1,0.905219576606218,21.442532547727,1,0.171000000000276,250,30,0,0.001274635794274,0,0.912372385221865,0.890555497581997
DTLZ1_30_250_uniform.csv,0.933932643559149,1658.55292545812,0.32544041464539,1563.20783872955,4803.3611327372,1,0.926537441710317,99.3244588624221,1,0.159999999999854,250,30,1,0.000267829711598,0,0.909717444956202,0.902986313817956
DTLZ1_30_300_normal.csv,0.916744100621449,1607.88161194471,4.70240607218885,1900.19948140918,404.090895647531,1,0.913662170454496,102.047184701015,1,0.220000000000255,300,30,0,0,0,0.936695408925114,0.924441938668628
DTLZ1_30_300_uniform.csv,0.939793382927874,1616.0436840766,0.2680239563531,1572.84535531503,5868.30138886143,1,0.934992761491972,33.7908768432337,1,0.217000000000553,300,30,1,0,0,0.896623803815963,0.89230757596195
DTLZ1_30_350_normal.csv,0.921915650979209,1522.90615678167,0.649122029836956,1882.31989493095,2899.79358026679,1,0.925520634536221,119.315872760295,1,0.278999999999542,350,30,0,0,0,0.945038207465553,0.936728453794339
DTLZ1_30_350_uniform.csv,0.945672660776809,1575.81753947562,0.773038054920606,1561.29748503445,2019.69033102103,1,0.942446262664209,20.810113285741,1,0.280000000000655,350,30,1,0,0,0.954990663939762,0.941437003267489
DTLZ1_30_400_normal.csv,0.926691248064453,1350.7359767459,0.292214057210216,1869.34029810187,6397.16075245856,1,0.929226669013156,39.2241370100374,1,0.360000000000582,400,30,0,0.001978026622808,0,0.910053243578915,0.909592557475056
DTLZ1_30_400_uniform.csv,0.944016848590005,1479.71802197487,1.19144843170215,1543.14311318584,1295.18246205691,1,0.943139309951133,1004.30782578211,1,0.34900000000016,400,30,1,0,0,0.934398611174718,0.933504744377096
DTLZ1_30_500_normal.csv,0.919584279394754,1537.06197696196,1.38749242446879,1896.89234396922,1367.137081628,1.00048366948356,0.92425962092459,275.273790142892,1,0.51299999999992,500,30,0,0,0,0.936088382379707,0.935198395298286
DTLZ1_30_500_uniform.csv,0.941928882225988,1582.82167892759,0.248673934270808,1567.29077311478,6302.59370653617,1.00033809861209,0.941252235794854,193.329430324469,1,0.515999999999622,500,30,1,0.00040138256923,0,0.941395016790406,0.9364114296719
DTLZ1_30_600_normal.csv,0.927681265572841,1510.44978416089,0.16269286855864,1886.50148242196,11595.4774117343,1.00482582322843,0.932573491788873,299.029277942905,1,0.717000000000553,600,30,0,0.004276968406455,0,0.94832566341013,0.952764573564379
DTLZ1_30_600_uniform.csv,0.948029877000986,1559.65338534503,0.17860003777171,1561.5776606119,8743.43410054559,1.00463105038136,0.946781356522064,50.0593535069027,1,0.717000000000553,600,30,1,0,0,0.938184103549198,0.93817020673842
DTLZ1_30_700_normal.csv,0.922118859759318,1474.33093323089,0.110620959811616,1899.40410874707,17170.3817430413,1.02555704126586,0.928228630998624,195.698997676186,1,0.923999999999978,700,30,0,0.005014840905876,0,0.941187237493535,0.944486883819761
DTLZ1_30_700_uniform.csv,0.947647530240991,1511.74540474704,0.572907275590874,1577.13808417283,2752.86796200351,1.01729635820311,0.947444831197395,63.6762150459782,1,0.911000000000058,700,30,1,0.005377057758003,0,0.943169863847313,0.941227133809784
DTLZ1_30_800_normal.csv,0.925594683483333,1607.38604212021,0.174430286426755,1914.15579930838,10973.7582762737,1.08399870046644,0.933334500825735,515.501176609013,1,1.13900000000012,800,30,0,0.00425535429015,0,0.938931858131639,0.938237935627853
DTLZ1_30_800_uniform.csv,0.947134016383002,1562.05029403122,0.826005061095813,1587.52036114207,1921.92570713308,1.0591702200922,0.948067038566343,1167.53643616802,1,1.13400000000001,800,30,1,0,0,0.943678851023423,0.946676074010589
DTLZ1_30_900_normal.csv,0.923089541967124,1585.58702952974,0.124980589596411,1913.32476955152,15308.975383538,1.4671610742101,0.928392627913141,288.487206090254,1,1.38100000000031,900,30,0,0.000764744981377,0,0.943373382034122,0.943478342189949
DTLZ1_30_900_uniform.csv,0.947091194067579,1590.06804202282,0.015299506778534,1586.71131234336,103709.964988521,1.32270437140796,0.946497156622245,1837.21309470865,1,1.38300000000072,900,30,1,0,0,0.926506920716581,0.933050719226714
DTLZ2_10_100_normal.csv,0.825353105002018,0.177112861183976,0.002053229494103,2.16425786033994,1054.07499091344,1.27977582191885,0.968196646140991,4.29080839882737,1,0.009000000000015,100,10,0,0.588579775485997,0.623449562667597,0.933049991270704,0.94159701024151
DTLZ2_10_100_uniform.csv,0.869416892224558,0.177420114757862,0.02026794654211,1.79518187193802,88.5724593859708,1.2190057282662,0.986159123014113,2.55963934707126,1,0.011999999999716,100,10,1,0.718743841924667,0.71768464730303,0.85083548668372,0.839766818044615
DTLZ2_10_1000_normal.csv,0.834959602368178,0.261883096897748,0.000190753059717,2.15597842719149,11302.457902304,0.834562101578868,0.970348814306338,3.96214499693652,0.99111930776264,0.052999999999884,1000,10,0,0.882959218659305,0.930716345430861,0.953084224925277,0.973600383971893
DTLZ2_10_1000_uniform.csv,0.880530603339161,0.256134207664843,0.001530419125498,1.81171784781474,1183.80502283993,0.880616435308722,0.984909319687404,2.51299995558035,0.999981819688864,0.052999999999884,1000,10,1,0.922880628832993,0.901988042037665,0.943735659268893,0.968500482564064
DTLZ2_10_1200_normal.csv,0.833860986461528,0.231128777218909,0.000696807257335,2.16484188956176,3106.80158217917,0.837047877422382,0.966694555933342,3.95466599093276,0.991837496736251,0.061999999999898,1200,10,0,0.902201366893942,0.946238663487092,0.956497881864789,0.975651404597106
DTLZ2_10_1200_uniform.csv,0.881595335595768,0.204674330771145,0.000792365552763,1.82118554882068,2298.415854236,0.883270269075689,0.983156489405021,2.63742225877266,0.999980438864467,0.061999999999898,1200,10,1,0.939177861498136,0.952197314842388,0.960211015357596,0.978860843811864
DTLZ2_10_150_normal.csv,0.813089886486532,0.371936041721918,0.003047168109746,2.1017210959565,689.729289708272,0.769970340184561,0.964503580224488,4.79784897830799,1,0.011000000000422,150,10,0,0.748987944339225,0.832765873066605,0.909173992388983,0.932693751038176
DTLZ2_10_150_uniform.csv,0.865162050852073,0.318897263515372,0.004862796998866,1.76643456013034,363.254842951993,0.817369466837188,0.983406669988869,3.02749019901874,1,0.010000000000218,150,10,1,0.846547248647852,0.871733482737587,0.926319235634641,0.92776309131109
DTLZ2_10_1500_normal.csv,0.854804356341257,0.319768419406971,0.001603713180131,2.19231415589026,1367.02384382141,0.855393799494352,0.970469838709128,3.79798018113591,0.992021603576355,0.07799999999952,1500,10,0,0.905670572650497,0.949746009354745,0.95093072948686,0.975973864629139
DTLZ2_10_1500_uniform.csv,0.894375885911381,0.258540821657355,0.000680360930068,1.83569135897653,2698.11401250222,0.894664525635356,0.985597263946382,2.3477135926967,0.999984246861722,0.077000000000226,1500,10,1,0.948177584375136,0.948910396508129,0.949794898953332,0.971709800378271
DTLZ2_10_200_normal.csv,0.838794072868565,0.019398513719823,0.002070276152433,2.05771227456327,993.931303389296,0.819048069705572,0.960960838045265,4.18718808268042,1,0.01299999999992,200,10,0,0.861202993332778,0.896894624675927,0.90850147340355,0.92999345842485
DTLZ2_10_200_uniform.csv,0.866359825856586,0.043992791419084,0.000838534532991,1.71194083659521,2041.58656470421,0.846253705643542,0.982193151946698,2.44688371520511,1,0.014000000000124,200,10,1,0.870027832734534,0.850372356723783,0.941058037854691,0.940900238368776
DTLZ2_10_2000_normal.csv,0.831733064405954,0.237828400887808,0.000211840209282,2.15335876039427,10165.0143175792,0.83083706266665,0.968961842182144,3.87445730157486,0.99235961758271,0.103000000000065,2000,10,0,0.898111384817765,0.950567261258312,0.958137145149605,0.978689514576516
DTLZ2_10_2000_uniform.csv,0.877833637995158,0.188565017518586,0.000221382583735,1.80988668109133,8175.3797003915,0.877459564541516,0.98441525867039,2.5588518770266,0.999979985194658,0.103000000000065,2000,10,1,0.946955829902974,0.964564332708504,0.956983352748947,0.977474572576568
